State,Locality/Suburb,Postcode,Electorate,Redistributed Electorate,Other Locality(s),Unnamed: 6
WA,AJANA,6532,Durack,,,
WA,ALLANOOKA,6525,Durack,,,
WA,ALMA,6535,Durack,,,
WA,AMBANIA,6632,Durack,,,
WA,ANGELO RIVER,6642,Durack,,,
WA,ARDATH,6419,Durack,,,
WA,ARRINO,6519,Durack,,,
WA,ARROWSMITH,6525,Durack,,,
WA,ARROWSMITH EAST,6519,Durack,,,
WA,BAANDEE,6412,Durack,,,
WA,BABAKIN,6428,Durack,,,
WA,BABBAGE ISLAND,6701,Durack,,,
WA,BADGERIN ROCK,6475,Durack,,,
WA,BADGINGARRA,6521,Durack,,,
WA,BADJALING,6383,Durack,,,
WA,BALKULING,6383,Durack,,,
WA,BALLA BALLA,6714,Durack,,,
WA,BALLIDU,6606,Durack,,,
WA,BARBALIN,6479,Durack,,,
WA,BARBERTON,6510,Durack,,,
12345...,12345...,12345...,12345...,12345...,12345...,
1,2,3,4,5,...,
WA,BARROW ISLAND,6712,Durack,,,
WA,BAYNTON,6714,Durack,,,
WA,BAYULU,6765,Durack,,FITZROY CROSSING,
WA,BEACHLANDS,6530,Durack,,,
WA,BEACON,6472,Durack,,,
WA,BEAGLE BAY,6725,Durack,,BROOME,
WA,BENCUBBIN,6477,Durack,,,
WA,BENJABERRING,6463,Durack,,,
WA,BERESFORD,6530,Durack,,,
WA,BERKSHIRE VALLEY,6510,Durack,,,
WA,BIDYADANGA,6725,Durack,,LAGRANGE,
WA,BILINGURR,6725,Durack,,,
WA,BIMBIJY,6472,Durack,,,
WA,BINDI BINDI,6574,Durack,,,
WA,BINNU,6532,Durack,,,
WA,BLUFF POINT,6530,Durack,,,
WA,BODALLIN,6424,Durack,,,
WA,BOLGART,6568,Durack,,,
WA,BONNIE ROCK,6479,Durack,,,
WA,BONNIEFIELD,6525,Durack,,,
12345...,12345...,12345...,12345...,12345...,12345...,
1,2,3,4,5,...,
WA,BOODARIE,6722,Durack,,,
WA,BOODAROCKIN,6423,Durack,,,
WA,BOOKARA,6525,Durack,,,
WA,BOORALAMING,6475,Durack,,,
WA,BOOTENAL,6532,Durack,,,
WA,BOOTHENDARRA,6521,Durack,,,
WA,BOWES,6535,Durack,,,
WA,BOWGADA,6623,Durack,,,
WA,BRINGO,6532,Durack,,,
WA,BROCKMAN,6701,Durack,,,
WA,BROOME,6725,Durack,,,
WA,BROWN RANGE,6701,Durack,,,
WA,BRUCE ROCK,6418,Durack,,,
WA,BULGARRA,6714,Durack,,,
WA,BULLER,6532,Durack,,,
WA,BULLFINCH,6484,Durack,,,
WA,BUNDANOON,6522,Durack,,,
WA,BUNJIL,6623,Durack,,,
WA,BUNTINE,6613,Durack,,,
WA,BURAKIN,6467,Durack,,,
12345...,12345...,12345...,12345...,12345...,12345...,
1,2,3,4,5,...,
WA,BURMA ROAD,6532,Durack,,,
WA,BURRACOPPIN,6421,Durack,,,
WA,BURRAN ROCK,6490,Durack,,,
WA,BURRUP,6714,Durack,,,
WA,CABLE BEACH,6726,Durack,,,
WA,CADOUX,6466,Durack,,,
WA,CALINGIRI,6569,Durack,,,
WA,CAMBALLIN,6728,Durack,,,
WA,CAMBRIDGE GULF,6743,Durack,,,
WA,CANE,6710,Durack,,,
WA,CANNA,6627,Durack,,,
WA,CAPE BURNEY,6532,Durack,,,
WA,CAPE RANGE NATIONAL PARK,6707,Durack,,,
WA,CAPRICORN,6642,Durack,,,
WA,CARANI,6566,Durack,,,
WA,CARBLA,6701,Durack,,,
WA,CARNAMAH,6517,Durack,,,
WA,CARNARVON,6701,Durack,,,
WA,CARRABIN,6423,Durack,,,
WA,CARRARANG,6532,Durack,,,
12345...,12345...,12345...,12345...,12345...,12345...,
1,2,3,4,5,...,
WA,CATABY,6507,Durack,,,
WA,CERVANTES,6511,Durack,,,
WA,CHANDLER,6490,Durack,,,
WA,CHICHESTER,6751,Durack,,,
WA,CLEARY,6472,Durack,,,
WA,COBURN,6532,Durack,,,
WA,COOLADAR HILL,6638,Durack,,,
WA,COOLCALALAYA,6532,Durack,,,
WA,COOLJARLOO,6507,Durack,,,
WA,COOMBERDALE,6512,Durack,,,
WA,COOROW,6515,Durack,,,
WA,COOYA POOYA,6714,Durack,,,
WA,CORAL BAY,6701,Durack,,,
WA,CORINTHIA,6426,Durack,,,
WA,COSSACK,6720,Durack,,,
WA,COWCOWING,6485,Durack,,,
WA,CRAMPHORNE,6420,Durack,,,
WA,CUBBINE,6383,Durack,,,
WA,CUE,6640,Durack,,,
WA,CUNDERDIN,6407,Durack,,,
12345...,12345...,12345...,12345...,12345...,12345...,
1,2,3,4,5,...,
WA,CUNJARDINE,6401,Durack,,,
WA,DAADENNING CREEK,6410,Durack,,,
WA,DAGGAR HILLS,6638,Durack,,,
WA,DALWALLINU,6609,Durack,,,
WA,DAMPIER,6713,Durack,,,
WA,DAMPIER PENINSULA,6725,Durack,,,
WA,DANDANNING,6479,Durack,,,
WA,DANDARAGAN,6507,Durack,,,
WA,DANGIN,6383,Durack,,,
WA,DARTMOOR,6532,Durack,,,
WA,DE GREY,6722,Durack,,,
WA,DEEPDALE,6532,Durack,,,
WA,DENHAM,6537,Durack,,,
WA,DERBY,6728,Durack,,,
WA,DEVILS CREEK,6630,Durack,,,
WA,DINDILOA,6532,Durack,,,
WA,DIRK HARTOG ISLAND,6537,Durack,,,
WA,DJARINDJIN COMMUNITY,6725,Durack,,DAMPIER PENINSULA,
WA,DJUGUN,6725,Durack,,,
WA,DONGARA,6525,Durack,,,
...678910...,...678910...,...678910...,...678910...,...678910...,...678910...,
...,6,7,8,9,10,...
WA,DOODENANNING,6383,Durack,,,
WA,DOODLAKINE,6411,Durack,,,
WA,DOWERIN,6461,Durack,,,
WA,DRUMMOND COVE,6532,Durack,,,
WA,DRYSDALE RIVER,6740,Durack,,,
WA,DUDAWA,6519,Durack,,,
WA,DUKIN,6475,Durack,,,
WA,DULBELLING,6383,Durack,,,
WA,DULYALBIN,6425,Durack,,,
WA,DURACK,6743,Durack,,,
WA,DURAWAH,6532,Durack,,,
WA,EAST BALLIDU,6606,Durack,,,
WA,EAST BOWES,6535,Durack,,,
WA,EAST CARNARVON,6701,Durack,,,
WA,EAST CHAPMAN,6532,Durack,,,
WA,EAST DAMBORING,6608,Durack,,,
WA,EAST LYONS RIVER,6705,Durack,,,
WA,EAST MURCHISON,6640,Durack,,,
WA,EAST NABAWA,6532,Durack,,,
WA,EAST YUNA,6532,Durack,,,
...678910...,...678910...,...678910...,...678910...,...678910...,...678910...,
...,6,7,8,9,10,...
WA,EGANU,6515,Durack,,,
WA,EIGHTY MILE BEACH,6725,Durack,,,
WA,ELABBIN,6490,Durack,,,
WA,ELACHBUTTING,6479,Durack,,,
WA,ELLENDALE,6532,Durack,,,
WA,ENEABBA,6518,Durack,,,
WA,ENNUIN,6484,Durack,,,
WA,ERADU,6532,Durack,,,
WA,ERADU SOUTH,6532,Durack,,,
WA,EURARDY,6532,Durack,,,
WA,EXMOUTH,6707,Durack,,,
WA,EXMOUTH GULF,6707,Durack,,,
WA,FITZROY CROSSING,6765,Durack,,,
WA,FORTESCUE,6716,Durack,,,
WA,FRANCOIS PERON NAT PK,6537,Durack,,,
WA,GABALONG,6574,Durack,,,
WA,GABBIN,6476,Durack,,,
WA,GAP RIDGE,6714,Durack,,,
WA,GASCOYNE JUNCTION,6705,Durack,,,
WA,GASCOYNE RIVER,6705,Durack,,,
...678910...,...678910...,...678910...,...678910...,...678910...,...678910...,
...,6,7,8,9,10,...
WA,GEEGULLY CREEK,6728,Durack,,,
WA,GEORGINA,6532,Durack,,,
WA,GERALDTON,6530,Durack,,,
WA,GHOOLI,6426,Durack,,,
WA,GIBB,6743,Durack,,,
WA,GIBSON DESERT NORTH,0872,Durack,,,
WA,GILLINGARRA,6510,Durack,,,
WA,GILROYD,6701,Durack,,,
WA,GINGERAH,6725,Durack,,,
WA,GLENFIELD,6532,Durack,,,
WA,GLENTROMIE,6509,Durack,,,
WA,GNOOREA,6714,Durack,,,
WA,GOODLANDS,6468,Durack,,,
WA,GOOMALLING,6460,Durack,,,
WA,GOOMARIN,6415,Durack,,,
WA,GREEN HEAD,6514,Durack,,,
WA,GREENOUGH,6532,Durack,,,
WA,GREENWOODS VALLEY,6405,Durack,,,
WA,GREGORY,6535,Durack,,,
WA,GREY,6521,Durack,,,
...678910...,...678910...,...678910...,...678910...,...678910...,...678910...,
...,6,7,8,9,10,...
WA,GREYS PLAIN,6701,Durack,,,
WA,GUNYIDI,6513,Durack,,,
WA,GUTHA,6623,Durack,,,
WA,HALLS CREEK,6770,Durack,,,
WA,HAMELIN POOL,6532,Durack,,,
WA,HICKETY,6532,Durack,,,
WA,HILL RIVER,6521,Durack,,,
WA,HINDMARSH,6462,Durack,,,
WA,HINES HILL,6413,Durack,,,
WA,HOLLETON,6426,Durack,,,
WA,HOLMWOOD,6522,Durack,,,
WA,HORROCKS,6535,Durack,,,
WA,HOWATHARRA,6532,Durack,,,
WA,HULONGINE,6460,Durack,,,
WA,IKEWA,6522,Durack,,,
WA,IMINTJI,6728,Durack,,DERBY,
WA,INDEE,6721,Durack,,,
WA,INGGARDA,6701,Durack,,,
WA,INNAWANGA,6751,Durack,,,
WA,IRWIN,6525,Durack,,,
...678910...,...678910...,...678910...,...678910...,...678910...,...678910...,
...,6,7,8,9,10,...
WA,ISSEKA,6535,Durack,,,
WA,JARLMADANGAH BURRU,6728,Durack,,,
WA,JENNACUBBINE,6401,Durack,,,
WA,JIBBERDING,6612,Durack,,,
WA,JIGALONG,6753,Durack,,,
WA,JUNA DOWNS,6751,Durack,,,
WA,JURIEN BAY,6516,Durack,,,
WA,KADATHINNI,6519,Durack,,,
WA,KALANNIE,6468,Durack,,,
WA,KALBARRI,6536,Durack,,,
WA,KALBARRI NATIONAL PARK,6536,Durack,,,
WA,KALUMBURU,6740,Durack,,,
WA,KARALUNDI,6705,Durack,,,
WA,KARIJINI,6751,Durack,,,
WA,KARLONING,6479,Durack,,,
WA,KARLOO,6530,Durack,,,
WA,KARRANADGIN,6460,Durack,,,
WA,KARRATHA,6714,Durack,,,
WA,KARRATHA INDUSTRIAL EST,6714,Durack,,,
WA,KARROUN HILL,6472,Durack,,,
...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,
...,11,12,13,14,15,...
WA,KELLERBERRIN,6410,Durack,,,
WA,KENNEDY RANGE,6701,Durack,,,
WA,KIMBOLTON,6728,Durack,,,
WA,KING LEOPOLD RANGES,6728,Durack,,,
WA,KINGSFORD,6701,Durack,,,
WA,KOJARENA,6532,Durack,,,
WA,KONDUT,6605,Durack,,,
WA,KONNONGORRING,6603,Durack,,,
WA,KOOJAN,6510,Durack,,,
WA,KOOLANOOKA,6623,Durack,,,
WA,KOOLYANOBBING,6427,Durack,,,
WA,KOOMBERKINE,6461,Durack,,,
WA,KOORDA,6475,Durack,,,
WA,KORBEL,6415,Durack,,,
WA,KORRELOCKING,6485,Durack,,,
WA,KULJA,6470,Durack,,,
WA,KUMARINA,6642,Durack,,,
WA,KUNDAT DJARU,6770,Durack,,,
WA,KUNUNOPPIN,6489,Durack,,,
WA,KUNUNURRA,6743,Durack,,,
...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,
...,11,12,13,14,15,...
WA,KUPARTIYA,6770,Durack,,,
WA,KWELKAN,6490,Durack,,,
WA,KWOLYIN,6385,Durack,,,
WA,LAGRANGE,6725,Durack,,,
WA,LAKE ARGYLE,6743,Durack,,,
WA,LAKE AUSTIN,6640,Durack,,,
WA,LAKE BROWN,6479,Durack,,,
WA,LAKE CARNEGIE,6646,Durack,,,
WA,LAKE HINDS,6603,Durack,,,
WA,LAKE MARGARETTE,6475,Durack,,,
WA,LAKE NINAN,6603,Durack,,,
WA,LATHAM,6616,Durack,,,
WA,LEARMONTH,6707,Durack,,,
WA,LEEMAN,6514,Durack,,,
WA,LITTLE SANDY DESERT,6646,Durack,,,
WA,LOCKIER,6522,Durack,,,
WA,LOOMA,6725,Durack,,DERBY,
WA,LYNDON,6701,Durack,,,
WA,MACLEOD,6701,Durack,,,
WA,MAHOMETS FLATS,6530,Durack,,,
...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,
...,11,12,13,14,15,...
WA,MAITLAND,6714,Durack,,,
WA,MANMANNING,6465,Durack,,,
WA,MARBLE BAR,6760,Durack,,,
WA,MARCHAGEE,6515,Durack,,,
WA,MARDIE,6714,Durack,,,
WA,MARNE,6608,Durack,,,
WA,MARRAH,6532,Durack,,,
WA,MARVEL LOCH,6426,Durack,,,
WA,MASSEY BAY,6701,Durack,,,
WA,MAYA,6614,Durack,,,
WA,MCBEATH,6770,Durack,,,
WA,MEADOW,6532,Durack,,,
WA,MECKERING,6405,Durack,,,
WA,MEDA,6728,Durack,,,
WA,MEEKATHARRA,6642,Durack,,,
WA,MERKANOOKA,6625,Durack,,,
WA,MERREDIN,6415,Durack,,,
WA,MERU,6530,Durack,,,
WA,MIAMOON,6612,Durack,,,
WA,MILING,6575,Durack,,,
...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,
...,11,12,13,14,15,...
WA,MILLARS WELL,6714,Durack,,,
WA,MILLSTREAM,6716,Durack,,,
WA,MILO,6525,Durack,,,
WA,MIMEGARRA,6507,Durack,,,
WA,MINGENEW,6522,Durack,,,
WA,MINILYA,6701,Durack,,,
WA,MINNENOOKA,6532,Durack,,,
WA,MINNIVALE,6462,Durack,,,
WA,MINYIRR,6725,Durack,,,
WA,MITCHELL PLATEAU,6740,Durack,,,
WA,MOCARDY,6603,Durack,,,
WA,MOGUMBER,6506,Durack,,,
WA,MOLLERIN,6475,Durack,,,
WA,MONKEY MIA,6537,Durack,,,
WA,MOONYOONOOKA,6532,Durack,,,
WA,MOORA,6510,Durack,,,
WA,MOORIARY,6522,Durack,,,
WA,MOORINE ROCK,6425,Durack,,,
WA,MORAWA,6623,Durack,,,
WA,MORESBY,6530,Durack,,,
...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,
...,11,12,13,14,15,...
WA,MORGANTOWN,6701,Durack,,,
WA,MOUROUBRA,6472,Durack,,,
WA,MOWANJUM,6725,Durack,,DERBY,
WA,MT ADAMS,6525,Durack,,,
WA,MT ANKETELL,6714,Durack,,,
WA,MT BUDD,6522,Durack,,,
WA,MT CAROLINE,6410,Durack,,,
WA,MT ERIN,6532,Durack,,,
WA,MT HAMPTON,6426,Durack,,,
WA,MT HARDMAN,6765,Durack,,,
WA,MT HILL,6528,Durack,,,
WA,MT HOLLAND,6426,Durack,,,
WA,MT HORNER,6525,Durack,,,
WA,MT JACKSON,6426,Durack,,,
WA,MT MAGNET,6638,Durack,,,
WA,MT SHEILA,6751,Durack,,,
WA,MT STIRLING,6383,Durack,,,
WA,MT TARCOOLA,6530,Durack,,,
WA,MT WALKER,6369,Durack,,,
WA,MUELLER RANGES,6770,Durack,,,
...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,...1617181920...,
...,16,17,18,19,20,...
WA,MUKINBUDIN,6479,Durack,,,
WA,MULGA DOWNS,6751,Durack,,,
WA,MULLEWA,6630,Durack,,,
WA,MUMBERKINE,6401,Durack,,,
WA,MUNTADGIN,6420,Durack,,,
WA,MURCHISON,6630,Durack,,,
WA,NABAWA,6532,Durack,,,
WA,NALKAIN,6485,Durack,,,
WA,NAMBAN,6512,Durack,,,
