State,Locality/Suburb,Postcode,Electorate,Redistributed Electorate,Other Locality(s),Unnamed: 6
QLD,ADAVALE,4474,Maranoa,,,
QLD,ALICE CREEK,4610,Maranoa,,,
QLD,ALLAN,4370,Maranoa,,,
QLD,ALLORA,4362,Maranoa,,,
QLD,ALPHA,4724,Maranoa,,,
QLD,AMBY,4462,Maranoa,,,
QLD,AMIENS,4380,Maranoa,,,
QLD,ANDURAMBA,4355,Maranoa,,,
QLD,APPLETHORPE,4378,Maranoa,,,
QLD,ARAMAC,4726,Maranoa,,,
QLD,AUBURN,4413,Maranoa,,,
QLD,AUGATHELLA,4477,Maranoa,,,
QLD,BACK PLAINS,4361,Maranoa,,,
QLD,BAFFLE WEST,4454,Maranoa,,,
QLD,BAKERS BEND,4470,Maranoa,,,
QLD,BAKING BOARD,4413,Maranoa,,,
QLD,BALLANDEAN,4382,Maranoa,,,
QLD,BALLAROO,4455,Maranoa,,,
QLD,BAPAUME,4352,Maranoa,,,
QLD,BARAKULA,4413,Maranoa,,,
12345...,12345...,12345...,12345...,12345...,12345...,
1,2,3,4,5,...,
QLD,BARCALDINE,4725,Maranoa,,,
QLD,BARGUNYAH,4465,Maranoa,,,
QLD,BARKER CREEK FLAT,4615,Maranoa,,,
QLD,BARRAMORNIE,4416,Maranoa,,,
QLD,BARRINGUN,4490,Maranoa,,,
QLD,BAYRICK,4478,Maranoa,,,
QLD,BEDOURIE,4829,Maranoa,,,
QLD,BEEBO,4385,Maranoa,,,
QLD,BEELBEE,4413,Maranoa,,,
QLD,BEGONIA,4487,Maranoa,,,
QLD,BEILBA,4454,Maranoa,,,
QLD,BELL,4408,Maranoa,,,
QLD,BENAIR,4610,Maranoa,,,
QLD,BENARKIN,4314,Maranoa,,,
QLD,BENARKIN NORTH,4314,Maranoa,,,
QLD,BERAT,4362,Maranoa,,,
QLD,BERGEN,4353,Maranoa,,,
QLD,BILLA BILLA,4390,Maranoa,,,
QLD,BINDEBANGO,4488,Maranoa,,,
QLD,BIRDSVILLE,4482,Maranoa,,,
12345...,12345...,12345...,12345...,12345...,12345...,
1,2,3,4,5,...,
QLD,BLACKALL,4472,Maranoa,,,
QLD,BLACKBUTT,4314,Maranoa,,,
QLD,BLACKBUTT NORTH,4314,Maranoa,,,
QLD,BLACKBUTT SOUTH,4314,Maranoa,,,
QLD,BLACKSWAMP,4413,Maranoa,,,
QLD,BLAXLAND,4405,Maranoa,,,
QLD,BLYTHDALE,4455,Maranoa,,,
QLD,BOATMAN,4468,Maranoa,,,
QLD,BOGANDILLA,4425,Maranoa,,,
QLD,BOLLON,4488,Maranoa,,,
QLD,BONSHAW,4385,Maranoa,,,
QLD,BONY MOUNTAIN,4370,Maranoa,,,
QLD,BOOIE,4610,Maranoa,,,
QLD,BOONARGA,4413,Maranoa,,,
QLD,BOYNESIDE,4610,Maranoa,,,
QLD,BRIGALOW,4412,Maranoa,,,
QLD,BRINGALILY,4357,Maranoa,,,
QLD,BROADWATER,4380,Maranoa,,,
QLD,BROOKLANDS,4615,Maranoa,,,
QLD,BRUSH CREEK,4387,Maranoa,,,
12345...,12345...,12345...,12345...,12345...,12345...,
1,2,3,4,5,...,
QLD,BULLCAMP,4615,Maranoa,,,
QLD,BULLI CREEK,4357,Maranoa,,,
QLD,BULLOO DOWNS,4492,Maranoa,,,
QLD,BUNDI,4427,Maranoa,,,
QLD,BUNGABAN,4419,Maranoa,,,
QLD,BUNGEWORGORAI,4455,Maranoa,,,
QLD,BUNGIL,4455,Maranoa,,,
QLD,BUNGUNYA,4494,Maranoa,,,
QLD,BUNYA MOUNTAINS,4405,Maranoa,,,
QLD,BURNCLUITH,4413,Maranoa,,,
QLD,BURRA BURRI,4413,Maranoa,,,
QLD,BYBERA,4387,Maranoa,,,
QLD,BYMOUNT,4455,Maranoa,,,
QLD,CADARGA,4626,Maranoa,,,
QLD,CALDERVALE,4478,Maranoa,,,
QLD,CALINGUNEE,4390,Maranoa,,,
QLD,CALLANDOON,4390,Maranoa,,,
QLD,CAMEBY,4413,Maranoa,,,
QLD,CAMERON CORNER,4492,Maranoa,,,
QLD,CANAGA,4413,Maranoa,,,
12345...,12345...,12345...,12345...,12345...,12345...,
1,2,3,4,5,...,
QLD,CANNING CREEK,4357,Maranoa,,,
QLD,CANNINGVALE,4370,Maranoa,,,
QLD,CANNON CREEK,4380,Maranoa,,,
QLD,CAPTAINS MOUNTAIN,4357,Maranoa,,,
QLD,CAROLINE CROSSING,4477,Maranoa,,,
QLD,CATTLE CREEK,4407,Maranoa,,,
QLD,CECIL PLAINS,4407,Maranoa,,,
QLD,CEMENT MILLS,4352,Maranoa,,,
QLD,CHAHPINGAH,4610,Maranoa,,,
QLD,CHANCES PLAIN,4413,Maranoa,,,
QLD,CHARLEVILLE,4470,Maranoa,,,
QLD,CHEEPIE,4475,Maranoa,,,
QLD,CHERRY CREEK,4314,Maranoa,,,
QLD,CHERRY GULLY,4370,Maranoa,,,
QLD,CHINCHILLA,4413,Maranoa,,,
QLD,CLARA CREEK,4468,Maranoa,,,
QLD,CLIFFORD,4427,Maranoa,,,
QLD,CLIFTON,4361,Maranoa,,,
QLD,CLINTONVALE,4370,Maranoa,,,
QLD,CLONTARF,4357,Maranoa,,,
12345...,12345...,12345...,12345...,12345...,12345...,
1,2,3,4,5,...,
QLD,COALBANK,4352,Maranoa,,,
QLD,COLUMBOOLA,4415,Maranoa,,,
QLD,CONDAMINE,4416,Maranoa,,,
QLD,CONDAMINE FARMS,4357,Maranoa,,,
QLD,CONDAMINE PLAINS,4352,Maranoa,,,
QLD,COOLABUNIA,4610,Maranoa,,,
QLD,COOLADDI,4479,Maranoa,,,
QLD,COOLMUNDA,4387,Maranoa,,,
QLD,COOMRITH,4422,Maranoa,,,
QLD,COONGOOLA,4490,Maranoa,,,
QLD,COORANGA,4408,Maranoa,,,
QLD,COOYAR,4402,Maranoa,,,
QLD,CORFIELD,4733,Maranoa,,,
QLD,CORNDALE,4610,Maranoa,,,
QLD,CORNWALL,4455,Maranoa,,,
QLD,COTTONVALE,4375,Maranoa,,,
QLD,CRAWFORD,4610,Maranoa,,,
QLD,CRESSBROOK CREEK,4355,Maranoa,,,
QLD,CROSSROADS,4413,Maranoa,,,
QLD,CROWS NEST,4355,Maranoa,,,
...678910...,...678910...,...678910...,...678910...,...678910...,...678910...,
...,6,7,8,9,10,...
QLD,CUNNAMULLA,4490,Maranoa,,,
QLD,CUNNINGHAM,4370,Maranoa,,,
QLD,CUTTABURRA,4490,Maranoa,,,
QLD,CYPRESS GARDENS,4357,Maranoa,,,
QLD,DALBY,4405,Maranoa,,,
QLD,DALCOUTH,4380,Maranoa,,,
QLD,DALVEEN,4374,Maranoa,,,
QLD,DALWOGON,4415,Maranoa,,,
QLD,DANDEROO,4370,Maranoa,,,
QLD,DANGORE,4610,Maranoa,,,
QLD,DARGAL ROAD,4455,Maranoa,,,
QLD,DARR CREEK,4413,Maranoa,,,
QLD,DAYMAR,4497,Maranoa,,,
QLD,DEUCHAR,4362,Maranoa,,,
QLD,DIAMANTINA LAKES,4735,Maranoa,,,
QLD,DIAMONDVALE,4380,Maranoa,,,
QLD,DIAMONDY,4410,Maranoa,,,
QLD,DIRRANBANDI,4486,Maranoa,,,
QLD,DJUAN,4352,Maranoa,,,
QLD,DOMVILLE,4357,Maranoa,,,
...678910...,...678910...,...678910...,...678910...,...678910...,...678910...,
...,6,7,8,9,10,...
QLD,DOUGLAS,4354,Maranoa,,,
QLD,DRILLHAM,4424,Maranoa,,,
QLD,DRILLHAM SOUTH,4424,Maranoa,,,
QLD,DUCKLO,4405,Maranoa,,,
QLD,DULACCA,4425,Maranoa,,,
QLD,DUNKELD,4465,Maranoa,,,
QLD,DUNMORE,4407,Maranoa,,,
QLD,DURHAM,4492,Maranoa,,,
QLD,DURHAM DOWNS,4454,Maranoa,,,
QLD,DURONG,4610,Maranoa,,,
QLD,DURONG SOUTH,4610,Maranoa,,DURONG,
QLD,EAST COOYAR,4353,Maranoa,,,
QLD,EAST NANANGO,4615,Maranoa,,,
QLD,ELBOW VALLEY,4370,Maranoa,,,
QLD,ELLANGOWAN,4361,Maranoa,,,
QLD,ELLESMERE,4610,Maranoa,,,
QLD,ELLINTHORP,4362,Maranoa,,,
QLD,ELPHINSTONE,4361,Maranoa,,,
QLD,EMU CREEK,4355,Maranoa,,,
QLD,EMU VALE,4371,Maranoa,,,
...678910...,...678910...,...678910...,...678910...,...678910...,...678910...,
...,6,7,8,9,10,...
QLD,EROMANGA,4480,Maranoa,,,
QLD,EUKEY,4380,Maranoa,,,
QLD,EULO,4491,Maranoa,,,
QLD,EUMAMURRIN,4455,Maranoa,,,
QLD,EURELLA,4462,Maranoa,,,
QLD,EUROMBAH,4420,Maranoa,,,
QLD,EUTHULLA,4455,Maranoa,,,
QLD,FAIRYLAND,4413,Maranoa,,,
QLD,FARRARS CREEK,4481,Maranoa,,,
QLD,FELTON,4358,Maranoa,,,
QLD,FELTON SOUTH,4358,Maranoa,,,
QLD,FLETCHER,4381,Maranoa,,,
QLD,FLEURBAIX,4375,Maranoa,,,
QLD,FLINTON,4422,Maranoa,,,
QLD,FOREST RIDGE,4357,Maranoa,,,
QLD,FOREST SPRINGS,4362,Maranoa,,,
QLD,FORESTVALE,4465,Maranoa,,,
QLD,FREESTONE,4370,Maranoa,,,
QLD,GILLA,4314,Maranoa,,,
QLD,GIRRAWEEN,4382,Maranoa,,,
...678910...,...678910...,...678910...,...678910...,...678910...,...678910...,
...,6,7,8,9,10,...
QLD,GLADFIELD,4370,Maranoa,,,
QLD,GLAN DEVON,4615,Maranoa,,,
QLD,GLEN APLIN,4381,Maranoa,,,
QLD,GLEN NIVEN,4377,Maranoa,,,
QLD,GLENARBON,4385,Maranoa,,,
QLD,GLENAUBYN,4424,Maranoa,,,
QLD,GLENAVEN,4355,Maranoa,,,
QLD,GLENGALLAN,4370,Maranoa,,,
QLD,GLENLYON,4380,Maranoa,,,
QLD,GLENMORGAN,4423,Maranoa,,,
QLD,GOLDFIELDS,4380,Maranoa,,,
QLD,GOODAR,4390,Maranoa,,,
QLD,GOODGER,4610,Maranoa,,,
QLD,GOOGA CREEK,4314,Maranoa,,,
QLD,GOOMBI,4413,Maranoa,,,
QLD,GOOMBURRA,4362,Maranoa,,,
QLD,GOONDIWINDI,4390,Maranoa,,,
QLD,GORANBA,4421,Maranoa,,,
QLD,GORDONBROOK,4610,Maranoa,,,
QLD,GORE,4352,Maranoa,,,
...678910...,...678910...,...678910...,...678910...,...678910...,...678910...,
...,6,7,8,9,10,...
QLD,GOWRIE STATION,4470,Maranoa,,,
QLD,GRAPETREE,4352,Maranoa,,,
QLD,GRAYS GATE,4357,Maranoa,,,
QLD,GREENLANDS,4380,Maranoa,,,
QLD,GREENSWAMP,4413,Maranoa,,,
QLD,GREENUP,4387,Maranoa,,,
QLD,GREYMARE,4370,Maranoa,,,
