State,Locality/Suburb,Postcode,Electorate,Redistributed Electorate,Other Locality(s),Unnamed: 6
NSW,ADAMINABY,2629,Eden-Monaro,,,
NSW,ADELONG,2729,Eden-Monaro,,,
NSW,AKOLELE,2546,Eden-Monaro,,,
NSW,ANDO,2631,Eden-Monaro,,,
NSW,ANEMBO,2621,Eden-Monaro,,,
NSW,ANGLEDALE,2550,Eden-Monaro,,,
NSW,ANGLERS REACH,2629,Eden-Monaro,,,
NSW,ARABLE,2630,Eden-Monaro,,,
NSW,ARALUEN,2622,Eden-Monaro,,,
NSW,ARGALONG,2720,Eden-Monaro,,,
NSW,AVONSIDE,2628,Eden-Monaro,,,
NSW,BACK CREEK,2622,Eden-Monaro,,,
NSW,BADJA,2630,Eden-Monaro,,,
NSW,BALD HILLS,2549,Eden-Monaro,,,
NSW,BALLALABA,2622,Eden-Monaro,,,
NSW,BANGADANG,2729,Eden-Monaro,,,
NSW,BANGO,2582,Eden-Monaro,,,
NSW,BARRAGGA BAY,2546,Eden-Monaro,,,
NSW,BATLOW,2730,Eden-Monaro,,,
NSW,BEAUTY POINT,2546,Eden-Monaro,,WALLAGA LAKE,
12345...,12345...,12345...,12345...,12345...,12345...,
1,2,3,4,5,...,
NSW,BEGA,2550,Eden-Monaro,,,
NSW,BELLMOUNT FOREST,2581,Eden-Monaro,,,
NSW,BELOKA,2628,Eden-Monaro,,,
NSW,BELOWRA,2545,Eden-Monaro,,,
NSW,BEMBOKA,2550,Eden-Monaro,,,
NSW,BENDOURA,2622,Eden-Monaro,,,
NSW,BERLANG,2622,Eden-Monaro,,,
NSW,BERMAGUI,2546,Eden-Monaro,,,
NSW,BERMAGUI SOUTH,2546,Eden-Monaro,,BERMAGUI,
NSW,BERRAMBOOL,2548,Eden-Monaro,,,
NSW,BERRIDALE,2628,Eden-Monaro,,,
NSW,BIBBENLUKE,2632,Eden-Monaro,,,
NSW,BILLILINGRA,2630,Eden-Monaro,,,
NSW,BIMBAYA,2550,Eden-Monaro,,TANTAWANGALO,
NSW,BIMBERI,2611,Eden-Monaro,,,
NSW,BINALONG,2584,Eden-Monaro,,,
NSW,BINJURA,2630,Eden-Monaro,,,
NSW,BLACK CREEK,2729,Eden-Monaro,,,
NSW,BLACK RANGE,2550,Eden-Monaro,,,
NSW,BLOWERING,2720,Eden-Monaro,,,
12345...,12345...,12345...,12345...,12345...,12345...,
1,2,3,4,5,...,
NSW,BOAMBOLO,2582,Eden-Monaro,,,
NSW,BOBUNDARA,2630,Eden-Monaro,,,
NSW,BOCO,2631,Eden-Monaro,,,
NSW,BODALLA,2545,Eden-Monaro,,,
NSW,BOGONG PEAKS WILDERNESS,2720,Eden-Monaro,,,
NSW,BOLARO,2629,Eden-Monaro,,,
NSW,BOMBALA,2632,Eden-Monaro,,,
NSW,BOMBAY,2622,Eden-Monaro,,,
NSW,BOMBOWLEE,2720,Eden-Monaro,,,
NSW,BOMBOWLEE CREEK,2720,Eden-Monaro,,,
NSW,BOOKHAM,2582,Eden-Monaro,,,
NSW,BORO,2622,Eden-Monaro,,,
NSW,BOURNDA,2548,Eden-Monaro,,,
NSW,BOWNING,2582,Eden-Monaro,,,
NSW,BOYDTOWN,2551,Eden-Monaro,,,
NSW,BRAEMAR BAY,2630,Eden-Monaro,,,
NSW,BRAIDWOOD,2622,Eden-Monaro,,,
NSW,BREDBO,2626,Eden-Monaro,,,
NSW,BRINDABELLA,2611,Eden-Monaro,,,
NSW,BRINGENBRONG,3707,Eden-Monaro,,,
12345...,12345...,12345...,12345...,12345...,12345...,
1,2,3,4,5,...,
NSW,BROADWATER,2549,Eden-Monaro,,,
NSW,BROGO,2550,Eden-Monaro,,,
NSW,BRUNGLE,2722,Eden-Monaro,,,
NSW,BRUNGLE CREEK,2722,Eden-Monaro,,,
NSW,BUCKAJO,2550,Eden-Monaro,,,
NSW,BUCKENDERRA,2630,Eden-Monaro,,,
NSW,BUDAWANG,2622,Eden-Monaro,,,
NSW,BUKALONG,2632,Eden-Monaro,,,
NSW,BUMBALONG,2626,Eden-Monaro,,,
NSW,BUNGA,2550,Eden-Monaro,,MURRAH,
NSW,BUNGARBY,2630,Eden-Monaro,,,
NSW,BUNGENDORE,2621,Eden-Monaro,,,
NSW,BUNYAN,2630,Eden-Monaro,,,
NSW,BURRA,2620,Eden-Monaro,,,
NSW,BURRA,2653,Eden-Monaro,,,
NSW,BURRAGATE,2550,Eden-Monaro,,,
NSW,BURRINJUCK,2582,Eden-Monaro,,,
NSW,BUTMAROO,2621,Eden-Monaro,,BUNGENDORE,
NSW,BYADBO WILDERNESS,2628,Eden-Monaro,,,
NSW,BYWONG,2621,Eden-Monaro,,,
12345...,12345...,12345...,12345...,12345...,12345...,
1,2,3,4,5,...,
NSW,CABRAMURRA,2629,Eden-Monaro,,,
NSW,CADGEE,2545,Eden-Monaro,,,
NSW,CALIFAT,2729,Eden-Monaro,,,
NSW,CAMBALONG,2632,Eden-Monaro,,,
NSW,CANDELO,2550,Eden-Monaro,,,
NSW,CAPTAINS FLAT,2623,Eden-Monaro,,,
NSW,CARLAMINDA,2630,Eden-Monaro,,,
NSW,CARWOOLA,2620,Eden-Monaro,,,
NSW,CATHCART,2632,Eden-Monaro,,,
NSW,CAVAN,2582,Eden-Monaro,,,
NSW,CENTRAL TILBA,2546,Eden-Monaro,,,
NSW,CHAKOLA,2630,Eden-Monaro,,,
NSW,CHARLEYS FOREST,2622,Eden-Monaro,,,
NSW,CHARLOTTES PASS,2624,Eden-Monaro,,,
NSW,CHINNOCK,2550,Eden-Monaro,,,
NSW,CLEAR RANGE,2620,Eden-Monaro,,,
NSW,COBARGO,2550,Eden-Monaro,,,
NSW,COLINTON,2626,Eden-Monaro,,,
NSW,COLLECTOR,2581,Eden-Monaro,,,
NSW,COOLAGOLITE,2550,Eden-Monaro,,,
12345...,12345...,12345...,12345...,12345...,12345...,
1,2,3,4,5,...,
NSW,COOLALIE,2582,Eden-Monaro,,YASS,
NSW,COOLEYS CREEK,2729,Eden-Monaro,,,
NSW,COOLRINGDON,2630,Eden-Monaro,,,
NSW,COOLUMBOOKA,2632,Eden-Monaro,,,
NSW,COOMA,2630,Eden-Monaro,,,
NSW,COOPERS GULLY,2550,Eden-Monaro,,,
NSW,COOTRALANTRA,2628,Eden-Monaro,,,
NSW,CORANG,2622,Eden-Monaro,,,
NSW,CORROWONG,2633,Eden-Monaro,,,
NSW,CORUNNA,2546,Eden-Monaro,,,
NSW,COUNTEGANY,2630,Eden-Monaro,,,
NSW,COURABYRA,2653,Eden-Monaro,,,
NSW,COURAGAGO,2720,Eden-Monaro,,,
NSW,CRACKENBACK,2627,Eden-Monaro,,,
NSW,CRAIGIE,2632,Eden-Monaro,,,
NSW,CREEL BAY,2627,Eden-Monaro,,,
NSW,CREEWAH,2631,Eden-Monaro,,,
NSW,CRESTWOOD,2620,Eden-Monaro,,,
NSW,CURRAWANG,2580,Eden-Monaro,,,
NSW,CUTTAGEE,2546,Eden-Monaro,,,
...678910...,...678910...,...678910...,...678910...,...678910...,...678910...,
...,6,7,8,9,10,...
NSW,DAIRYMANS PLAINS,2630,Eden-Monaro,,,
NSW,DALGETY,2628,Eden-Monaro,,,
NSW,DALMENY,2546,Eden-Monaro,,,
NSW,DANGELONG,2630,Eden-Monaro,,,
NSW,DARLOW,2729,Eden-Monaro,,,
NSW,DELEGATE,2633,Eden-Monaro,,,
NSW,DEVILS HOLE,2550,Eden-Monaro,,,
NSW,DIGNAMS CREEK,2546,Eden-Monaro,,,
NSW,DOCTOR GEORGE MOUNTAIN,2550,Eden-Monaro,,,
NSW,DOUBLE CREEK,2550,Eden-Monaro,,STONY CREEK,
NSW,DRY PLAIN,2630,Eden-Monaro,,,
NSW,DURRAN DURRA,2622,Eden-Monaro,,,
NSW,EAST JINDABYNE,2627,Eden-Monaro,,,
NSW,EDEN,2551,Eden-Monaro,,,
NSW,EDROM,2551,Eden-Monaro,,,
NSW,ELLERSLIE,2729,Eden-Monaro,,,
NSW,ENVIRONA,2620,Eden-Monaro,,,
NSW,EUCUMBENE,2628,Eden-Monaro,,,
NSW,EUROBODALLA,2545,Eden-Monaro,,,
NSW,FAIRHAVEN POINT,2546,Eden-Monaro,,WALLAGA LAKE,
...678910...,...678910...,...678910...,...678910...,...678910...,...678910...,
...,6,7,8,9,10,...
NSW,FARRINGDON,2622,Eden-Monaro,,,
NSW,FERNLEIGH PARK,2620,Eden-Monaro,,GOOGONG,
NSW,FORBES CREEK,2621,Eden-Monaro,,,
NSW,FROGS HOLLOW,2550,Eden-Monaro,,,
NSW,FRYING PAN,2630,Eden-Monaro,,,
NSW,GADARA,2720,Eden-Monaro,,,
NSW,GEARYS GAP,2621,Eden-Monaro,,BUNGENDORE,
NSW,GEARYS GAP,2621,Eden-Monaro,,GUNDAROO,
NSW,GEARYS GAP,2621,Eden-Monaro,,LAKE GEORGE,
NSW,GEARYS GAP,2621,Eden-Monaro,,SUTTON,
NSW,GEEHI,2642,Eden-Monaro,,,
NSW,GILMORE,2720,Eden-Monaro,,,
NSW,GLEN ALLEN,2631,Eden-Monaro,,,
NSW,GLEN FERGUS,2630,Eden-Monaro,,,
NSW,GLENROY,2653,Eden-Monaro,,,
NSW,GOCUP,2720,Eden-Monaro,,,
NSW,GOOBARRAGANDRA,2720,Eden-Monaro,,,
NSW,GOOD HOPE,2582,Eden-Monaro,,,
NSW,GOOGONG,2620,Eden-Monaro,,,
NSW,GRAHAMSTOWN,2729,Eden-Monaro,,,
...678910...,...678910...,...678910...,...678910...,...678910...,...678910...,
...,6,7,8,9,10,...
NSW,GREEN CAPE,2551,Eden-Monaro,,,
NSW,GREEN HILLS,2730,Eden-Monaro,,,
NSW,GREENDALE,2550,Eden-Monaro,,,
NSW,GREENLANDS,2631,Eden-Monaro,,,
NSW,GREENLEIGH,2620,Eden-Monaro,,,
NSW,GREG GREG,2642,Eden-Monaro,,,
NSW,GREIGS FLAT,2549,Eden-Monaro,,,
NSW,GROSSES PLAIN,2627,Eden-Monaro,,,
NSW,GUNDAROO,2620,Eden-Monaro,,,
NSW,GUNNINGRAH,2632,Eden-Monaro,,,
NSW,GUTHEGA,2627,Eden-Monaro,,,
NSW,HAROLDS CROSS,2622,Eden-Monaro,,,
NSW,HEREFORD HALL,2622,Eden-Monaro,,,
NSW,HILL TOP,2628,Eden-Monaro,,,
NSW,HOLTS FLAT,2631,Eden-Monaro,,,
NSW,HOSKINSTOWN,2621,Eden-Monaro,,,
NSW,INDI,2642,Eden-Monaro,,,
NSW,INGEBIRAH,2627,Eden-Monaro,,,
NSW,IRONMUNGY,2630,Eden-Monaro,,,
NSW,JAGUMBA,2642,Eden-Monaro,,,
...678910...,...678910...,...678910...,...678910...,...678910...,...678910...,
...,6,7,8,9,10,...
NSW,JAGUNGAL WILDERNESS,2642,Eden-Monaro,,,
NSW,JEIR,2582,Eden-Monaro,,,
NSW,JELLAT JELLAT,2550,Eden-Monaro,,,
NSW,JEMBAICUMBENE,2622,Eden-Monaro,,,
NSW,JERANGLE,2630,Eden-Monaro,,,
NSW,JERRABATTGULLA,2622,Eden-Monaro,,,
NSW,JERRABOMBERRA,2619,Eden-Monaro,,,
NSW,JIMENBUEN,2628,Eden-Monaro,,,
NSW,JINCUMBILLY,2631,Eden-Monaro,,,
NSW,JINDABYNE,2627,Eden-Monaro,,,
NSW,JINDEN,2622,Eden-Monaro,,,
NSW,JINGELLIC,2642,Eden-Monaro,,,
NSW,JINGERA,2622,Eden-Monaro,,,
NSW,JONES BRIDGE,2720,Eden-Monaro,,,
NSW,KALARU,2550,Eden-Monaro,,,
NSW,KALKITE,2627,Eden-Monaro,,,
NSW,KAMERUKA,2550,Eden-Monaro,,,
NSW,KANGIARA,2582,Eden-Monaro,,,
NSW,KANOONA,2550,Eden-Monaro,,,
NSW,KARABAR,2620,Eden-Monaro,,,
...678910...,...678910...,...678910...,...678910...,...678910...,...678910...,
...,6,7,8,9,10,...
NSW,KHANCOBAN,2642,Eden-Monaro,,,
NSW,KIAH,2551,Eden-Monaro,,,
NSW,KIANDRA,2629,Eden-Monaro,,,
NSW,KIANGA,2546,Eden-Monaro,,,
NSW,KILLIMICAT,2720,Eden-Monaro,,,
NSW,KINDERVALE,2622,Eden-Monaro,,,
NSW,KINGSWOOD,2550,Eden-Monaro,,,
NSW,KOSCIUSZKO,2627,Eden-Monaro,,,
NSW,KRAWARREE,2622,Eden-Monaro,,,
NSW,KUNAMA,2730,Eden-Monaro,,,
NSW,KYBEYAN,2631,Eden-Monaro,,,
NSW,LACMALAC,2720,Eden-Monaro,,,
NSW,LAKE GEORGE,2581,Eden-Monaro,,,
NSW,LARBERT,2622,Eden-Monaro,,,
NSW,LAUREL HILL,2649,Eden-Monaro,,,
NSW,LAVERSTOCK,2582,Eden-Monaro,,,
NSW,LERIDA,2581,Eden-Monaro,,,
NSW,LITTLE RIVER,2720,Eden-Monaro,,,
NSW,LOCHIEL,2549,Eden-Monaro,,,
NSW,LONG PLAIN,2629,Eden-Monaro,,,
...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,
...,11,12,13,14,15,...
NSW,LORDS HILL,2632,Eden-Monaro,,,
NSW,LOWER BAGO,2730,Eden-Monaro,,,
NSW,LOWER TOWAMBA,2550,Eden-Monaro,,TOWAMBA,
NSW,MAFFRA,2630,Eden-Monaro,,,
NSW,MAJORS CREEK,2622,Eden-Monaro,,,
NSW,MANAR,2622,Eden-Monaro,,,
NSW,MANNUS,2653,Eden-Monaro,,,
NSW,MANTON,2582,Eden-Monaro,,,
NSW,MARAGLE,2653,Eden-Monaro,,,
NSW,MARCHMONT,2582,Eden-Monaro,,,
NSW,MARLOWE,2622,Eden-Monaro,,,
NSW,MAYFIELD,2580,Eden-Monaro,,,
NSW,MAYFIELD,2622,Eden-Monaro,,,
NSW,MERIMBULA,2548,Eden-Monaro,,,
NSW,MERRIANGAAH,2632,Eden-Monaro,,,
NSW,MICHELAGO,2620,Eden-Monaro,,,
NSW,MIDDLE FLAT,2630,Eden-Monaro,,,
NSW,MIDDLINGBANK,2630,Eden-Monaro,,,
NSW,MILA,2632,Eden-Monaro,,,
NSW,MILLINGANDI,2549,Eden-Monaro,,,
...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,...1112131415...,
...,11,12,13,14,15,...
NSW,MINJARY,2720,Eden-Monaro,,,
NSW,MIRADOR,2548,Eden-Monaro,,,
NSW,MOGAREEKA,2550,Eden-Monaro,,,
NSW,MOGILLA,2550,Eden-Monaro,,,
NSW,MONGA,2622,Eden-Monaro,,,
NSW,MONGARLOWE,2622,Eden-Monaro,,,
NSW,MOONBAH,2627,Eden-Monaro,,,
NSW,MORANS CROSSING,2550,Eden-Monaro,,,
NSW,MOUNT ADRAH,2729,Eden-Monaro,,,
NSW,MOUNT COOPER,2631,Eden-Monaro,,,
NSW,MOUNT DARRAGH,2632,Eden-Monaro,,,
NSW,MOUNT FAIRY,2580,Eden-Monaro,,,
NSW,MOUNT HOREB,2729,Eden-Monaro,,,
